Linux 5.4.0-132-generic (ku1rpaaxv008.kunet.ae) 	01/31/23 	_x86_64_	(8 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
04:15:01          2      0.00      0.00      0.00      0.00      0.00
04:15:01          3      0.00      0.00      0.00      0.00      0.00
04:15:01          4      0.00      0.00      0.00      0.00      0.00
04:15:01          5      0.00      0.00      0.00      0.00      0.00
04:15:01          6      0.00      0.00      0.00      0.00      0.00
04:15:01          7      1.49      0.00      0.00      0.00      0.00
04:25:01        all      1.50      0.00      0.00      0.00      0.00
04:25:01          0      0.00      0.00      0.00      0.00      0.00
04:25:01          1      0.00      0.00      0.00      0.00      0.00
04:25:01          2      0.00      0.00      0.00      0.00      0.00
04:25:01          3      0.00      0.00      0.00      0.00      0.00
04:25:01          4      0.00      0.00      0.00      0.00      0.00
04:25:01          5      0.00      0.00      0.00      0.00      0.00
04:25:01          6      0.00      0.00      0.00      0.00      0.00
04:25:01          7      1.50      0.00      0.00      0.00      0.00
04:35:01        all      1.72      0.00      0.00      0.00      0.00
04:35:01          0      0.00      0.00      0.00      0.00      0.00
04:35:01          1      0.02      0.00      0.00      0.00      0.00
04:35:01          2      0.01      0.00      0.00      0.00      0.00
04:35:01          3      0.00      0.00      0.00      0.00      0.00
04:35:01          4      0.00      0.00      0.00      0.00      0.00
04:35:01          5      0.00      0.00      0.00      0.00      0.00
04:35:01          6      0.00      0.00      0.00      0.00      0.00
04:35:01          7      1.69      0.00      0.00      0.00      0.00
04:45:01        all      1.49      0.00      0.00      0.00      0.00
04:45:01          0      0.00      0.00      0.00      0.00      0.00
04:45:01          1      0.00      0.00      0.00      0.00      0.00
04:45:01          2      0.00      0.00      0.00      0.00      0.00
04:45:01          3      0.00      0.00      0.00      0.00      0.00
04:45:01          4      0.00      0.00      0.00      0.00      0.00
04:45:01          5      0.00      0.00      0.00      0.00      0.00
04:45:01          6      0.00      0.00      0.00      0.00      0.00
04:45:01          7      1.49      0.00      0.00      0.00      0.00
04:55:01        all      5.99      0.00      0.00      0.00      0.00
04:55:01          0      0.04      0.00      0.00      0.00      0.00
04:55:01          1      0.23      0.00      0.00      0.00      0.00
04:55:01          2      0.04      0.00      0.00      0.00      0.00
04:55:01          3      0.03      0.00      0.00      0.00      0.00
04:55:01          4      0.01      0.00      0.00      0.00      0.00
04:55:01          5      0.01      0.00      0.00      0.00      0.00
04:55:01          6      0.04      0.00      0.00      0.00      0.00
04:55:01          7      5.60      0.00      0.00      0.00      0.00
05:05:01        all      1.47      0.00      0.00      0.00      0.00
05:05:01          0      0.00      0.00      0.00      0.00      0.00
05:05:01          1      0.00      0.00      0.00      0.00      0.00
05:05:01          2      0.00      0.00      0.00      0.00      0.00
05:05:01          3      0.00      0.00      0.00      0.00      0.00
05:05:01          4      0.00      0.00      0.00      0.00      0.00
05:05:01          5      0.00      0.00      0.00      0.00      0.00
05:05:01          6      0.00      0.00      0.00      0.00      0.00
05:05:01          7      1.47      0.00      0.00      0.00      0.00
05:15:01        all      1.49      0.00      0.00      0.00      0.00
05:15:01          0      0.00      0.00      0.00      0.00      0.00
05:15:01          1      0.00      0.00      0.00      0.00      0.00
05:15:01          2      0.00      0.00      0.00      0.00      0.00
05:15:01          3      0.00      0.00      0.00      0.00      0.00
05:15:01          4      0.00      0.00      0.00      0.00      0.00
05:15:01          5      0.00      0.00      0.00      0.00      0.00
05:15:01          6      0.00      0.00      0.00      0.00      0.00
05:15:01          7      1.49      0.00      0.00      0.00      0.00
05:25:01        all      1.52      0.00      0.00      0.00      0.00
05:25:01          0      0.00      0.00      0.00      0.00      0.00
05:25:01          1      0.00      0.00      0.00      0.00      0.00
05:25:01          2      0.00      0.00      0.00      0.00      0.00
05:25:01          3      0.00      0.00      0.00      0.00      0.00
05:25:01          4      0.00      0.00      0.00      0.00      0.00
05:25:01          5      0.00      0.00      0.00      0.00      0.00
05:25:01          6      0.00      0.00      0.00      0.00      0.00
05:25:01          7      1.52      0.00      0.00      0.00      0.00

05:25:01        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
05:35:01        all      1.47      0.00      0.00      0.00      0.00
05:35:01          0      0.00      0.00      0.00      0.00      0.00
05:35:01          1      0.00      0.00      0.00      0.00      0.00
05:35:01          2      0.00      0.00      0.00      0.00      0.00
05:35:01          3      0.00      0.00      0.00      0.00      0.00
05:35:01          4      0.00      0.00      0.00      0.00      0.00
05:35:01          5      0.00      0.00      0.00      0.00      0.00
05:35:01          6      0.00      0.00      0.00      0.00      0.00
05:35:01          7      1.46      0.00      0.00      0.00      0.00
05:45:01        all      1.54      0.00      0.00      0.00      0.00
05:45:01          0      0.00      0.00      0.00      0.00      0.00
05:45:01          1      0.00      0.00      0.00      0.00      0.00
05:45:01          2      0.00      0.00      0.00      0.00      0.00
05:45:01          3      0.00      0.00      0.00      0.00      0.00
05:45:01          4      0.00      0.00      0.00      0.00      0.00
05:45:01          5      0.00      0.00      0.00      0.00      0.00
05:45:01          6      0.00      0.00      0.00      0.00      0.00
05:45:01          7      1.53      0.00      0.00      0.00      0.00
05:55:01        all      1.56      0.00      0.00      0.00      0.00
05:55:01          0      0.01      0.00      0.00      0.00      0.00
05:55:01          1      0.01      0.00      0.00      0.00      0.00
05:55:01          2      0.00      0.00      0.00      0.00      0.00
05:55:01          3      0.00      0.00      0.00      0.00      0.00
05:55:01          4      0.00      0.00      0.00      0.00      0.00
05:55:01          5      0.00      0.00      0.00      0.00      0.00
05:55:01          6      0.00      0.00      0.00      0.00      0.00
05:55:01          7      1.54      0.00      0.00      0.00      0.00
06:05:01        all      1.47      0.00      0.00      0.00      0.00
06:05:01          0      0.00      0.00      0.00      0.00      0.00
06:05:01          1      0.00      0.00      0.00      0.00      0.00
06:05:01          2      0.00      0.00      0.00      0.00      0.00
06:05:01          3      0.00      0.00      0.00      0.00      0.00
06:05:01          4      0.00      0.00      0.00      0.00      0.00
06:05:01          5      0.00      0.00      0.00      0.00      0.00
06:05:01          6      0.00      0.00      0.00      0.00      0.00
06:05:01          7      1.46      0.00      0.00      0.00      0.00
06:15:01        all      1.50      0.00      0.00      0.00      0.00
06:15:01          0      0.00      0.00      0.00      0.00      0.00
06:15:01          1      0.00      0.00      0.00      0.00      0.00
06:15:01          2      0.00      0.00      0.00      0.00      0.00
06:15:01          3      0.00      0.00      0.00      0.00      0.00
06:15:01          4      0.00      0.00      0.00      0.00      0.00
06:15:01          5      0.00      0.00      0.00      0.00      0.00
06:15:01          6      0.00      0.00      0.00      0.00      0.00
06:15:01          7      1.50      0.00      0.00      0.00      0.00
06:25:01        all      3.94      0.00      0.00      0.00      0.00
06:25:01          0      0.02      0.00      0.00      0.00      0.00
06:25:01          1      0.16      0.00      0.00      0.00      0.00
06:25:01          2      0.02      0.00      0.00      0.00      0.00
06:25:01          3      0.03      0.00      0.00      0.00      0.00
06:25:01          4      0.03      0.00      0.00      0.00      0.00
06:25:01          5      0.01      0.00      0.00      0.00      0.00
06:25:01          6      0.04      0.00      0.00      0.00      0.00
06:25:01          7      3.62      0.00      0.00      0.00      0.00
06:35:01        all      1.47      0.00      0.00      0.00      0.00
06:35:01          0      0.00      0.00      0.00      0.00      0.00
06:35:01          1      0.00      0.00      0.00      0.00      0.00
06:35:01          2      0.00      0.00      0.00      0.00      0.00
06:35:01          3      0.00      0.00      0.00      0.00      0.00
06:35:01          4      0.00      0.00      0.00      0.00      0.00
06:35:01          5      0.00      0.00      0.00      0.00      0.00
06:35:01          6      0.00      0.00      0.00      0.00      0.00
06:35:01          7      1.46      0.00      0.00      0.00      0.00
06:45:01        all      1.58      0.00      0.00      0.00      0.00
06:45:01          0      0.01      0.00      0.00      0.00      0.00
06:45:01          1      0.01      0.00      0.00      0.00      0.00
06:45:01          2      0.00      0.00      0.00      0.00      0.00
06:45:01          3      0.00      0.00      0.00      0.00      0.00
06:45:01          4      0.00      0.00      0.00      0.00      0.00
06:45:01          5      0.00      0.00      0.00      0.00      0.00
06:45:01          6      0.00      0.00      0.00      0.00      0.00
06:45:01          7      1.55      0.00      0.00      0.00      0.00
06:55:01        all      1.50      0.00      0.00      0.00      0.00
06:55:01          0      0.00      0.00      0.00      0.00      0.00
06:55:01          1      0.00      0.00      0.00      0.00      0.00
06:55:01          2      0.00      0.00      0.00      0.00      0.00
06:55:01          3      0.00      0.00      0.00      0.00      0.00
06:55:01          4      0.00      0.00      0.00      0.00      0.00
06:55:01          5      0.00      0.00      0.00      0.00      0.00
06:55:01          6      0.00      0.00      0.00      0.00      0.00
06:55:01          7      1.49      0.00      0.00      0.00      0.00
07:05:01        all      1.47      0.00      0.00      0.00      0.00
07:05:01          0      0.00      0.00      0.00      0.00      0.00
07:05:01          1      0.00      0.00      0.00      0.00      0.00
07:05:01          2      0.00      0.00      0.00      0.00      0.00
07:05:01          3      0.00      0.00      0.00      0.00      0.00
07:05:01          4      0.00      0.00      0.00      0.00      0.00
07:05:01          5      0.00      0.00      0.00      0.00      0.00
07:05:01          6      0.00      0.00      0.00      0.00      0.00
07:05:01          7      1.46      0.00      0.00      0.00      0.00
07:15:01        all      1.49      0.00      0.00      0.00      0.00
07:15:01          0      0.00      0.00      0.00      0.00      0.00
07:15:01          1      0.00      0.00      0.00      0.00      0.00
07:15:01          2      0.00      0.00      0.00      0.00      0.00
07:15:01          3      0.00      0.00      0.00      0.00      0.00
07:15:01          4      0.00      0.00      0.00      0.00      0.00
07:15:01          5      0.00      0.00      0.00      0.00      0.00
07:15:01          6      0.00      0.00      0.00      0.00      0.00
07:15:01          7      1.49      0.00      0.00      0.00      0.00

07:15:01        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
07:25:01        all      1.50      0.00      0.00      0.00      0.00
07:25:01          0      0.00      0.00      0.00      0.00      0.00
07:25:01          1      0.00      0.00      0.00      0.00      0.00
07:25:01          2      0.00      0.00      0.00      0.00      0.00
07:25:01          3      0.00      0.00      0.00      0.00      0.00
07:25:01          4      0.00      0.00      0.00      0.00      0.00
07:25:01          5      0.00      0.00      0.00      0.00      0.00
07:25:01          6      0.00      0.00      0.00      0.00      0.00
07:25:01          7      1.50      0.00      0.00      0.00      0.00
07:35:01        all      1.49      0.00      0.00      0.00      0.00
07:35:01          0      0.00      0.00      0.00      0.00      0.00
07:35:01          1      0.00      0.00      0.00      0.00      0.00
07:35:01          2      0.00      0.00      0.00      0.00      0.00
07:35:01          3      0.00      0.00      0.00      0.00      0.00
07:35:01          4      0.00      0.00      0.00      0.00      0.00
07:35:01          5      0.00      0.00      0.00      0.00      0.00
07:35:01          6      0.00      0.00      0.00      0.00      0.00
07:35:01          7      1.48      0.00      0.00      0.00      0.00
07:45:01        all      1.55      0.00      0.00      0.00      0.00
07:45:01          0      0.01      0.00      0.00      0.00      0.00
07:45:01          1      0.01      0.00      0.00      0.00      0.00
07:45:01          2      0.00      0.00      0.00      0.00      0.00
07:45:01          3      0.00      0.00      0.00      0.00      0.00
07:45:01          4      0.00      0.00      0.00      0.00      0.00
07:45:01          5      0.00      0.00      0.00      0.00      0.00
07:45:01          6      0.00      0.00      0.00      0.00      0.00
07:45:01          7      1.53      0.00      0.00      0.00      0.00
07:55:01        all      4.66      0.00      0.00      0.00      0.00
07:55:01          0      0.03      0.00      0.00      0.00      0.00
07:55:01          1      0.20      0.00      0.00      0.00      0.00
07:55:01          2      0.02      0.00      0.00      0.00      0.00
07:55:01          3      0.01      0.00      0.00      0.00      0.00
07:55:01          4      0.01      0.00      0.00      0.00      0.00
07:55:01          5      0.03      0.00      0.00      0.00      0.00
07:55:01          6      0.04      0.00      0.00      0.00      0.00
07:55:01          7      4.33      0.00      0.00      0.00      0.00
08:05:01        all      1.47      0.00      0.00      0.00      0.00
08:05:01          0      0.00      0.00      0.00      0.00      0.00
08:05:01          1      0.00      0.00      0.00      0.00      0.00
08:05:01          2      0.00      0.00      0.00      0.00      0.00
08:05:01          3      0.00      0.00      0.00      0.00      0.00
08:05:01          4      0.00      0.00      0.00      0.00      0.00
08:05:01          5      0.00      0.00      0.00      0.00      0.00
08:05:01          6      0.00      0.00      0.00      0.00      0.00
08:05:01          7      1.46      0.00      0.00      0.00      0.00
08:15:01        all      1.52      0.00      0.00      0.00      0.00
08:15:01          0      0.00      0.00      0.00      0.00      0.00
08:15:01          1      0.00      0.00      0.00      0.00      0.00
08:15:01          2      0.00      0.00      0.00      0.00      0.00
08:15:01          3      0.00      0.00      0.00      0.00      0.00
08:15:01          4      0.00      0.00      0.00      0.00      0.00
08:15:01          5      0.00      0.00      0.00      0.00      0.00
08:15:01          6      0.00      0.00      0.00      0.00      0.00
08:15:01          7      1.52      0.00      0.00      0.00      0.00
08:25:01        all      1.54      0.00      0.00      0.00      0.00
08:25:01          0      0.00      0.00      0.00      0.00      0.00
08:25:01          1      0.00      0.00      0.00      0.00      0.00
08:25:01          2      0.00      0.00      0.00      0.00      0.00
08:25:01          3      0.00      0.00      0.00      0.00      0.00
08:25:01          4      0.00      0.00      0.00      0.00      0.00
08:25:01          5      0.00      0.00      0.00      0.00      0.00
08:25:01          6      0.00      0.00      0.00      0.00      0.00
08:25:01          7      1.53      0.00      0.00      0.00      0.00
08:35:01        all      1.47      0.00      0.00      0.00      0.00
08:35:01          0      0.00      0.00      0.00      0.00      0.00
08:35:01          1      0.00      0.00      0.00      0.00      0.00
08:35:01          2      0.00      0.00      0.00      0.00      0.00
08:35:01          3      0.00      0.00      0.00      0.00      0.00
08:35:01          4      0.00      0.00      0.00      0.00      0.00
08:35:01          5      0.00      0.00      0.00      0.00      0.00
08:35:01          6      0.00      0.00      0.00      0.00      0.00
08:35:01          7      1.46      0.00      0.00      0.00      0.00
08:45:01        all      1.55      0.00      0.00      0.00      0.00
08:45:01          0      0.01      0.00      0.00      0.00      0.00
08:45:01          1      0.00      0.00      0.00      0.00      0.00
08:45:01          2      0.00      0.00      0.00      0.00      0.00
08:45:01          3      0.00      0.00      0.00      0.00      0.00
08:45:01          4      0.00      0.00      0.00      0.00      0.00
08:45:01          5      0.00      0.00      0.00      0.00      0.00
08:45:01          6      0.00      0.00      0.00      0.00      0.00
08:45:01          7      1.54      0.00      0.00      0.00      0.00
08:55:01        all      1.50      0.00      0.00      0.00      0.00
08:55:01          0      0.00      0.00      0.00      0.00      0.00
08:55:01          1      0.00      0.00      0.00      0.00      0.00
08:55:01          2      0.00      0.00      0.00      0.00      0.00
08:55:01          3      0.00      0.00      0.00      0.00      0.00
08:55:01          4      0.00      0.00      0.00      0.00      0.00
08:55:01          5      0.00      0.00      0.00      0.00      0.00
08:55:01          6      0.00      0.00      0.00      0.00      0.00
08:55:01          7      1.50      0.00      0.00      0.00      0.00
09:05:01        all      1.47      0.00      0.00      0.00      0.00
09:05:01          0      0.00      0.00      0.00      0.00      0.00
09:05:01          1      0.00      0.00      0.00      0.00      0.00
09:05:01          2      0.00      0.00      0.00      0.00      0.00
09:05:01          3      0.00      0.00      0.00      0.00      0.00
09:05:01          4      0.00      0.00      0.00      0.00      0.00
09:05:01          5      0.00      0.00      0.00      0.00      0.00
09:05:01          6      0.00      0.00      0.00      0.00      0.00
09:05:01          7      1.46      0.00      0.00      0.00      0.00

09:05:01        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
09:15:01        all      1.50      0.00      0.00      0.00      0.00
09:15:01          0      0.00      0.00      0.00      0.00      0.00
09:15:01          1      0.00      0.00      0.00      0.00      0.00
09:15:01          2      0.00      0.00      0.00      0.00      0.00
09:15:01          3      0.00      0.00      0.00      0.00      0.00
09:15:01          4      0.00      0.00      0.00      0.00      0.00
09:15:01          5      0.00      0.00      0.00      0.00      0.00
09:15:01          6      0.00      0.00      0.00      0.00      0.00
09:15:01          7      1.50      0.00      0.00      0.00      0.00
09:25:01        all      3.66      0.00      0.00      0.00      0.00
09:25:01          0      0.03      0.00      0.00      0.00      0.00
09:25:01          1      0.03      0.00      0.00      0.00      0.00
09:25:01          2      0.01      0.00      0.00      0.00      0.00
09:25:01          3      0.01      0.00      0.00      0.00      0.00
09:25:01          4      0.00      0.00      0.00      0.00      0.00
09:25:01          5      0.02      0.00      0.00      0.00      0.00
09:25:01          6      0.02      0.00      0.00      0.00      0.00
09:25:01          7      3.53      0.00      0.00      0.00      0.00
09:35:01        all      1.53      0.00      0.00      0.00      0.00
09:35:01          0      0.00      0.00      0.00      0.00      0.00
09:35:01          1      0.00      0.00      0.00      0.00      0.00
09:35:01          2      0.00      0.00      0.00      0.00      0.00
09:35:01          3      0.00      0.00      0.00      0.00      0.00
09:35:01          4      0.00      0.00      0.00      0.00      0.00
09:35:01          5      0.00      0.00      0.00      0.00      0.00
09:35:01          6      0.00      0.00      0.00      0.00      0.00
09:35:01          7      1.52      0.00      0.00      0.00      0.00
09:45:01        all      1.54      0.00      0.00      0.00      0.00
09:45:01          0      0.01      0.00      0.00      0.00      0.00
09:45:01          1      0.00      0.00      0.00      0.00      0.00
09:45:01          2      0.00      0.00      0.00      0.00      0.00
09:45:01          3      0.00      0.00      0.00      0.00      0.00
09:45:01          4      0.00      0.00      0.00      0.00      0.00
09:45:01          5      0.00      0.00      0.00      0.00      0.00
09:45:01          6      0.00      0.00      0.00      0.00      0.00
09:45:01          7      1.53      0.00      0.00      0.00      0.00
09:55:01        all      1.58      0.00      0.00      0.00      0.00
09:55:01          0      0.00      0.00      0.00      0.00      0.00
09:55:01          1      0.00      0.00      0.00      0.00      0.00
09:55:01          2      0.00      0.00      0.00      0.00      0.00
09:55:01          3      0.00      0.00      0.00      0.00      0.00
09:55:01          4      0.00      0.00      0.00      0.00      0.00
09:55:01          5      0.00      0.00      0.00      0.00      0.00
09:55:01          6      0.00      0.00      0.00      0.00      0.00
09:55:01          7      1.58      0.00      0.00      0.00      0.00
10:05:01        all      1.48      0.00      0.00      0.00      0.00
10:05:01          0      0.00      0.00      0.00      0.00      0.00
10:05:01          1      0.00      0.00      0.00      0.00      0.00
10:05:01          2      0.00      0.00      0.00      0.00      0.00
10:05:01          3      0.00      0.00      0.00      0.00      0.00
10:05:01          4      0.00      0.00      0.00      0.00      0.00
10:05:01          5      0.00      0.00      0.00      0.00      0.00
10:05:01          6      0.00      0.00      0.00      0.00      0.00
10:05:01          7      1.47      0.00      0.00      0.00      0.00
10:15:01        all      4.07      0.00      0.00      0.00      0.00
10:15:01          0      0.00      0.00      0.00      0.00      0.00
10:15:01          1      0.02      0.00      0.00      0.00      0.00
10:15:01          2      0.00      0.00      0.00      0.00      0.00
10:15:01          3      0.00      0.00      0.00      0.00      0.00
10:15:01          4      0.00      0.00      0.00      0.00      0.00
10:15:01          5      0.01      0.00      0.00      0.00      0.00
10:15:01          6      0.00      0.00      0.00      0.00      0.00
10:15:01          7      4.05      0.00      0.00      0.00      0.00
10:25:01        all      1.66      0.00      0.00      0.00      0.00
10:25:01          0      0.00      0.00      0.00      0.00      0.00
10:25:01          1      0.00      0.00      0.00      0.00      0.00
10:25:01          2      0.00      0.00      0.00      0.00      0.00
10:25:01          3      0.00      0.00      0.00      0.00      0.00
10:25:01          4      0.00      0.00      0.00      0.00      0.00
10:25:01          5      0.00      0.00      0.00      0.00      0.00
10:25:01          6      0.00      0.00      0.00      0.00      0.00
10:25:01          7      1.65      0.00      0.00      0.00      0.00
10:35:01        all      1.59      0.00      0.00      0.00      0.00
10:35:01          0      0.00      0.00      0.00      0.00      0.00
10:35:01          1      0.00      0.00      0.00      0.00      0.00
10:35:01          2      0.00      0.00      0.00      0.00      0.00
10:35:01          3      0.00      0.00      0.00      0.00      0.00
10:35:01          4      0.00      0.00      0.00      0.00      0.00
10:35:01          5      0.00      0.00      0.00      0.00      0.00
10:35:01          6      0.01      0.00      0.00      0.00      0.00
10:35:01          7      1.58      0.00      0.00      0.00      0.00
10:45:01        all      1.63      0.00      0.00      0.00      0.00
10:45:01          0      0.01      0.00      0.00      0.00      0.00
10:45:01          1      0.00      0.00      0.00      0.00      0.00
10:45:01          2      0.00      0.00      0.00      0.00      0.00
10:45:01          3      0.00      0.00      0.00      0.00      0.00
10:45:01          4      0.00      0.00      0.00      0.00      0.00
10:45:01          5      0.00      0.00      0.00      0.00      0.00
10:45:01          6      0.00      0.00      0.00      0.00      0.00
10:45:01          7      1.62      0.00      0.00      0.00      0.00
10:55:01        all      4.19      0.00      0.00      0.00      0.00
10:55:01          0      0.01      0.00      0.00      0.00      0.00
10:55:01          1      0.03      0.00      0.00      0.00      0.00
10:55:01          2      0.04      0.00      0.00      0.00      0.00
10:55:01          3      0.05      0.00      0.00      0.00      0.00
10:55:01          4      0.05      0.00      0.00      0.00      0.00
10:55:01          5      0.04      0.00      0.00      0.00      0.00
10:55:01          6      0.00      0.00      0.00      0.00      0.00
10:55:01          7      3.97      0.00      0.00      0.00      0.00

10:55:01        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
11:05:01        all      4.10      0.00      0.00      0.00      0.00
11:05:01          0      0.01      0.00      0.00      0.00      0.00
11:05:01          1      0.00      0.00      0.00      0.00      0.00
11:05:01          2      0.01      0.00      0.00      0.00      0.00
11:05:01          3      0.00      0.00      0.00      0.00      0.00
11:05:01          4      0.00      0.00      0.00      0.00      0.00
11:05:01          5      0.00      0.00      0.00      0.00      0.00
11:05:01          6      0.00      0.00      0.00      0.00      0.00
11:05:01          7      4.08      0.00      0.00      0.00      0.00
11:15:01        all      1.69      0.00      0.00      0.00      0.00
11:15:01          0      0.00      0.00      0.00      0.00      0.00
11:15:01          1      0.00      0.00      0.00      0.00      0.00
11:15:01          2      0.00      0.00      0.00      0.00      0.00
11:15:01          3      0.00      0.00      0.00      0.00      0.00
11:15:01          4      0.00      0.00      0.00      0.00      0.00
11:15:01          5      0.00      0.00      0.00      0.00      0.00
11:15:01          6      0.00      0.00      0.00      0.00      0.00
11:15:01          7      1.69      0.00      0.00      0.00      0.00
11:25:01        all      1.59      0.00      0.00      0.00      0.00
11:25:01          0      0.00      0.00      0.00      0.00      0.00
11:25:01          1      0.00      0.00      0.00      0.00      0.00
11:25:01          2      0.00      0.00      0.00      0.00      0.00
11:25:01          3      0.00      0.00      0.00      0.00      0.00
11:25:01          4      0.00      0.00      0.00      0.00      0.00
11:25:01          5      0.00      0.00      0.00      0.00      0.00
11:25:01          6      0.00      0.00      0.00      0.00      0.00
11:25:01          7      1.59      0.00      0.00      0.00      0.00
11:35:01        all      1.48      0.00      0.00      0.00      0.00
11:35:01          0      0.00      0.00      0.00      0.00      0.00
11:35:01          1      0.00      0.00      0.00      0.00      0.00
11:35:01          2      0.00      0.00      0.00      0.00      0.00
11:35:01          3      0.00      0.00      0.00      0.00      0.00
11:35:01          4      0.00      0.00      0.00      0.00      0.00
11:35:01          5      0.00      0.00      0.00      0.00      0.00
11:35:01          6      0.00      0.00      0.00      0.00      0.00
11:35:01          7      1.48      0.00      0.00      0.00      0.00
11:45:01        all      1.57      0.00      0.00      0.00      0.00
11:45:01          0      0.01      0.00      0.00      0.00      0.00
11:45:01          1      0.00      0.00      0.00      0.00      0.00
11:45:01          2      0.00      0.00      0.00      0.00      0.00
11:45:01          3      0.00      0.00      0.00      0.00      0.00
11:45:01          4      0.00      0.00      0.00      0.00      0.00
11:45:01          5      0.00      0.00      0.00      0.00      0.00
11:45:01          6      0.00      0.00      0.00      0.00      0.00
11:45:01          7      1.56      0.00      0.00      0.00      0.00
11:55:01        all      1.51      0.00      0.00      0.00      0.00
11:55:01          0      0.00      0.00      0.00      0.00      0.00
11:55:01          1      0.00      0.00      0.00      0.00      0.00
11:55:01          2      0.00      0.00      0.00      0.00      0.00
11:55:01          3      0.00      0.00      0.00      0.00      0.00
11:55:01          4      0.00      0.00      0.00      0.00      0.00
11:55:01          5      0.00      0.00      0.00      0.00      0.00
11:55:01          6      0.00      0.00      0.00      0.00      0.00
11:55:01          7      1.51      0.00      0.00      0.00      0.00
12:05:01        all      1.48      0.00      0.00      0.00      0.00
12:05:01          0      0.00      0.00      0.00      0.00      0.00
12:05:01          1      0.00      0.00      0.00      0.00      0.00
12:05:01          2      0.00      0.00      0.00      0.00      0.00
12:05:01          3      0.00      0.00      0.00      0.00      0.00
12:05:01          4      0.00      0.00      0.00      0.00      0.00
12:05:01          5      0.00      0.00      0.00      0.00      0.00
12:05:01          6      0.00      0.00      0.00      0.00      0.00
12:05:01          7      1.48      0.00      0.00      0.00      0.00
12:15:01        all      1.53      0.00      0.00      0.00      0.00
12:15:01          0      0.00      0.00      0.00      0.00      0.00
12:15:01          1      0.00      0.00      0.00      0.00      0.00
12:15:01          2      0.00      0.00      0.00      0.00      0.00
12:15:01          3      0.00      0.00      0.00      0.00      0.00
12:15:01          4      0.00      0.00      0.00      0.00      0.00
12:15:01          5      0.00      0.00      0.00      0.00      0.00
12:15:01          6      0.00      0.00      0.00      0.00      0.00
12:15:01          7      1.52      0.00      0.00      0.00      0.00
12:25:01        all      5.26      0.00      0.00      0.00      0.00
12:25:01          0      0.02      0.00      0.00      0.00      0.00
12:25:01          1      0.01      0.00      0.00      0.00      0.00
12:25:01          2      0.05      0.00      0.00      0.00      0.00
12:25:01          3      0.02      0.00      0.00      0.00      0.00
12:25:01          4      0.01      0.00      0.00      0.00      0.00
12:25:01          5      0.01      0.00      0.00      0.00      0.00
12:25:01          6      0.03      0.00      0.00      0.00      0.00
12:25:01          7      5.10      0.00      0.00      0.00      0.00
12:35:01        all      1.54      0.00      0.00      0.00      0.00
12:35:01          0      0.00      0.00      0.00      0.00      0.00
12:35:01          1      0.00      0.00      0.00      0.00      0.00
12:35:01          2      0.00      0.00      0.00      0.00      0.00
12:35:01          3      0.00      0.00      0.00      0.00      0.00
12:35:01          4      0.00      0.00      0.00      0.00      0.00
12:35:01          5      0.00      0.00      0.00      0.00      0.00
12:35:01          6      0.01      0.00      0.00      0.00      0.00
12:35:01          7      1.52      0.00      0.00      0.00      0.00
12:45:01        all      1.70      0.00      0.00      0.00      0.00
12:45:01          0      0.01      0.00      0.00      0.00      0.00
12:45:01          1      0.00      0.00      0.00      0.00      0.00
12:45:01          2      0.00      0.00      0.00      0.00      0.00
12:45:01          3      0.01      0.00      0.00      0.00      0.00
12:45:01          4      0.00      0.00      0.00      0.00      0.00
12:45:01          5      0.00      0.00      0.00      0.00      0.00
12:45:01          6      0.00      0.00      0.00      0.00      0.00
12:45:01          7      1.67      0.00      0.00      0.00      0.00

12:45:01        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
12:55:01        all      1.53      0.00      0.00      0.00      0.00
12:55:01          0      0.00      0.00      0.00      0.00      0.00
12:55:01          1      0.00      0.00      0.00      0.00      0.00
12:55:01          2      0.00      0.00      0.00      0.00      0.00
12:55:01          3      0.00      0.00      0.00      0.00      0.00
12:55:01          4      0.00      0.00      0.00      0.00      0.00
12:55:01          5      0.00      0.00      0.00      0.00      0.00
12:55:01          6      0.00      0.00      0.00      0.00      0.00
12:55:01          7      1.53      0.00      0.00      0.00      0.00
13:05:01        all      1.50      0.00      0.00      0.00      0.00
13:05:01          0      0.00      0.00      0.00      0.00      0.00
13:05:01          1      0.00      0.00      0.00      0.00      0.00
13:05:01          2      0.00      0.00      0.00      0.00      0.00
13:05:01          3      0.00      0.00      0.00      0.00      0.00
13:05:01          4      0.00      0.00      0.00      0.00      0.00
13:05:01          5      0.00      0.00      0.00      0.00      0.00
13:05:01          6      0.00      0.00      0.00      0.00      0.00
13:05:01          7      1.49      0.00      0.00      0.00      0.00
13:15:01        all      1.55      0.00      0.00      0.00      0.00
13:15:01          0      0.00      0.00      0.00      0.00      0.00
13:15:01          1      0.00      0.00      0.00      0.00      0.00
13:15:01          2      0.00      0.00      0.00      0.00      0.00
13:15:01          3      0.00      0.00      0.00      0.00      0.00
